,idade,sexo,etilismo,tabagismo,motivo_cancer,motivo_msk,motivo_digestivo2,motivo_cardio2,motivo_procedimentos2,motivo_lesao2,motivo_respiratorio,motivo_neuro,motivo_pele,motivo_genitourinaria,motivo_dm,motivo_mental_subst,motivo_infec2,motivo_propedeutica,n_comorbidades,comorb_hipertensao,comorb_ic,comorb_dac,comorb_fibrilacao,comorb_avc,comorb_dpoc,comorb_asma,comorb_dm,comorb_obesidade,comorb_drc,comorb_cancer,comorb_reumatologica,comorb_cirrose,comorb_hiv,obito
motivo_dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motivo_mental_subst,-2.7012808424001755,-1.6330097412723141,1.0204217547439571,-1.7471571331740563,-0.8962203836504992,0.0,-1.827643203449663,-3.9239389770315096,-1.2362187888916225,-2.096124224714877,0.0,-1.063410116913979,-0.4950924027743369,-0.9506964483310681,0.0,80.0,-2.726795487249899,-0.07518796992481203,-2.8331489568784165,-1.573820856255499,-1.1239955118966551,-1.3434982049060222,-0.7382138230895468,-1.3283952148556382,-0.18172025393215266,-0.0749063670411985,-1.3853124395526542,-0.500977014606885,-1.1237372679398865,-1.2881398631428347,-0.1509433962264151,-0.10653228400734063,-0.343386567102693,-1.9863088136370575
motivo_infec2,5.234834062813221,0.2376173586287749,-7.430967059562825,-3.9626110811533373,-4.725154759507451,0.0,-8.321458437100613,-14.78343473874076,-7.952986016459065,-10.32897390632765,0.0,-7.933062626464252,-3.2085622636615176,-2.0712579165584235,0.0,-2.726795487249899,100.0,-0.6174421244809541,2.067794297307943,0.4430982449242474,9.803712084274732,5.29059290779718,2.2542030747462523,-1.1746705708618406,1.3984822749325652,2.922212491023989,4.015699561164619,2.3862879962636976,-1.186607571774582,4.132385142840547,-1.28179317358923,-1.3743729210033062,6.0906827663625025,-1.2907716090077963
motivo_propedeutica,-1.4961790889549187,1.3070082925106978,2.9649972666444047,-1.0585122480499265,-0.1694039504987553,0.0,-0.4113063728303114,-0.6388765649999399,-0.28846487225567635,-0.36746626537887683,0.0,-0.2418926184322163,-0.07518796992481203,-0.13072174640400053,0.0,-0.07518796992481203,-0.6174421244809541,20.0,-0.7956322190393071,-1.926285321323549,-0.15123116536074394,-0.2012109091463834,-0.07518796992481203,-0.21551836754420406,-0.07518796992481203,0.0,-0.7239042520545305,0.0,-0.2418926184322163,-0.21551836754420406,0.0,-0.10653228400734063,0.0,-0.7097600992562492
n_comorbidades,2.3446211392581606,3.2327532222247304,-4.521174931569589,-4.296075958607486,4.895606460947808,0.0,5.467701539932595,3.345789065855059,-4.7855673744923335,2.341703109732801,0.0,1.9178694518180943,-0.5630407318340264,1.9324332345610171,0.0,-2.8331489568784165,2.067794297307943,-0.7956322190393071,100.0,8.953098675461533,3.1577869325686883,8.823392280605473,1.7889667027951832,7.187774588442995,-1.68441598445982,0.08272169636431359,10.2601542513227,-2.196917181751405,-0.8691955354634915,7.540015022943505,2.6275758335916506,1.649237681467239,-4.570697763455307,-2.458133505827576
comorb_hipertensao,9.08446096079147,6.594225812519494,-1.8131380242694415,-1.232414969609716,-2.898537853813236,0.0,-0.4690416367054336,-1.8308353081067368,-1.8941374939023807,1.3274122709539284,0.0,-3.275317061825034,4.897905348407085,3.9361159204142466,0.0,-1.573820856255499,0.4430982449242474,-1.926285321323549,8.953098675461533,100.0,2.2684741554397894,5.84688714691788,-8.105043165883199,1.2745487084754805,0.9952084397473159,-1.5013965519763706,8.536121128763153,-5.336186037401188,-3.200074909437573,-1.759326709201605,-2.181492729170664,-4.747402573037807,-3.7051654132962084,-1.1882841828165462
comorb_ic,-1.2098042293100022,-6.979790359422592,-3.7524323143965708,-7.434127006020409,1.0387706970151287,0.0,-0.6779604439996632,4.6014934335814015,-3.745029687391825,-5.49653130523323,0.0,-3.0427194099608506,-1.3482111630407112,-0.49358166885418087,0.0,-1.1239955118966551,9.803712084274732,-0.15123116536074394,3.1577869325686883,2.2684741554397894,100.0,1.8695393432625675,-2.270861760078525,-1.699139942174916,-0.7557760588284744,-0.15066153823518955,6.426912844738028,0.7490887624513611,-0.03193704924353634,-1.491323929949475,-0.6394222709435013,-0.42979468694852985,-1.0470469390167145,-3.324908368427689
comorb_dac,3.600112755785166,-6.788419604625269,-2.368581326679687,2.8065678285648143,-0.2646434594854932,0.0,-3.113514589871761,1.4633103419412787,-2.7708275012862633,-5.9214311030964515,0.0,-3.9398677782432516,-1.5734236179626826,-3.170310555822388,0.0,-1.3434982049060222,5.29059290779718,-0.2012109091463834,8.823392280605473,5.84688714691788,1.8695393432625675,100.0,-2.807074325199237,-3.2496946393432298,2.905737309275849,-0.29802982921217025,6.464508377855707,-2.0256908829002604,-3.5879821715468876,-0.04581017479606653,-0.6419140256426289,-0.5842729507223147,-1.3765307289032958,-2.5485305514709933
comorb_fibrilacao,-3.328675274872625,1.241022070977406,-3.1478660436924497,-0.3995178781338272,-1.7665537556971533,0.0,-3.960577161780343,6.0182085478121055,-2.840088309079833,-4.037221282524801,0.0,-2.3195100158622,-0.9768001137457873,-1.9326181520247836,0.0,-0.7382138230895468,2.2542030747462523,-0.07518796992481203,1.7889667027951832,-8.105043165883199,-2.270861760078525,-2.807074325199237,100.0,-2.71724857180697,-0.5817624094734292,-0.15066153823518955,-2.935311492451962,-1.3315793549358337,7.299664787256946,-2.753197191982287,-0.5006099552010219,-0.32205065155154466,-0.8507639039361529,2.13723133756091
comorb_avc,1.4398859538365787,-6.742142563815677,-5.160061995526517,-5.602342732480903,-2.969461666849176,0.0,-1.3318878534788885,3.051117152407018,-4.737199698428186,-3.0166679186266596,0.0,1.1324027424973087,-1.5240095817730013,1.0398810790081745,0.0,-1.3283952148556382,-1.1746705708618406,-0.21551836754420406,7.187774588442995,1.2745487084754805,-1.699139942174916,-3.2496946393432298,-2.71724857180697,100.0,-0.8397566636622713,-0.2873568302989011,4.726225542358052,1.3069531575523499,-1.6182634287111415,-4.460967360970468,-0.59382840265791,-0.59382840265791,-1.3305667488085995,-3.8022504326561806
comorb_dpoc,2.2335077714773246,0.26294736642118927,2.31936200123571,2.8117479159461567,-0.5696081633850065,0.0,-1.3877643890325022,3.149430309712673,7.421127427753563,3.395951667625395,0.0,-0.8175734231239878,-0.33295141929289657,-0.6651196043716828,0.0,-0.18172025393215266,1.3984822749325652,-0.07518796992481203,-1.68441598445982,0.9952084397473159,-0.7557760588284744,2.905737309275849,-0.5817624094734292,-0.8397566636622713,60.0,0.0,-0.9650138415809819,-0.4094289143931904,-0.7713472116133512,4.386824628556845,-0.21306456801468127,-0.21306456801468127,-0.22613136615122711,0.4346216551846504
comorb_asma,-1.4798361705209429,-0.990078866191922,-0.5126688580743841,-0.6785278989246306,-0.20044864799212023,0.0,-0.4263579971967453,-0.8849361666623617,-0.20044864799212023,-0.39259180740976296,0.0,-0.25322358085883606,-0.0749063670411985,-0.0749063670411985,0.0,-0.0749063670411985,2.922212491023989,0.0,0.08272169636431359,-1.5013965519763706,-0.15066153823518955,-0.29802982921217025,-0.15066153823518955,-0.2873568302989011,0.0,20.0,-0.5717203399292928,-0.1302303043084495,-0.1302303043084495,-0.22816327273417852,0.0,0.0,-0.10613253669135177,-0.7066652533375734
comorb_dm,3.5015385341257934,0.27875651190070194,-5.476144707469581,-5.769997368281025,2.446553336896535,0.0,-0.860722113394101,3.294623676262489,-5.547693862152444,0.3366403395350331,0.0,0.6095914541114797,0.5201324674390364,6.020958366253694,0.0,-1.3853124395526542,4.015699561164619,-0.7239042520545305,10.2601542513227,8.536121128763153,6.426912844738028,6.464508377855707,-2.935311492451962,4.726225542358052,-0.9650138415809819,-0.5717203399292928,100.0,-0.35306588666016797,-4.122105522512122,1.0326215442037379,-2.7175417748039274,-0.1408000739140776,-0.4648821461679026,2.98532606158341
comorb_obesidade,-0.8757743982083458,-1.28589567581549,-3.1186828336823345,-1.519631689210872,-1.2593699034923227,0.0,1.7578934301116436,0.678573485974785,-1.9762956068775372,3.309101809322664,0.0,-1.6497755986207543,-0.7155570108455361,-1.3737323934013692,0.0,-0.500977014606885,2.3862879962636976,0.0,-2.196917181751405,-5.336186037401188,0.7490887624513611,-2.0256908829002604,-1.3315793549358337,1.3069531575523499,-0.4094289143931904,-0.1302303043084495,-0.35306588666016797,80.0,-1.4601985316142545,-1.9867261086913457,-0.4094289143931904,-0.1694039504987553,-0.6691362128650737,-2.178617029372442
comorb_drc,-2.4282110295289905,-0.7124949845359062,-3.0671692758527223,-2.499942881427877,-2.3587735320300673,0.0,0.388831406810239,7.583986289248844,0.14832374171043966,-2.8670566968858022,0.0,5.237508605604326,-1.308629386651714,11.049806157202937,0.0,-1.1237372679398865,-1.186607571774582,-0.2418926184322163,-0.8691955354634915,-3.200074909437573,-0.03193704924353634,-3.5879821715468876,7.299664787256946,-1.6182634287111415,-0.7713472116133512,-0.1302303043084495,-4.122105522512122,-1.4601985316142545,100.0,-2.0116117846135295,-0.5628421714271619,-0.5286605560590574,-0.9294922892724102,0.9988018312599581
comorb_cancer,1.4126435669714656,-2.251942476810641,-4.920168143152927,-3.082428786706295,14.851997940497785,0.0,4.8057251527770015,-6.689968031460121,2.8871425511266846,-0.38445007472684756,0.0,-3.8202488911357495,-1.5865213861112208,-1.3475442311720631,0.0,-1.2881398631428347,4.132385142840547,-0.21551836754420406,7.540015022943505,-1.759326709201605,-1.491323929949475,-0.04581017479606653,-2.753197191982287,-4.460967360970468,4.386824628556845,-0.22816327273417852,1.0326215442037379,-1.9867261086913457,-2.0116117846135295,100.0,-0.7230852664647941,-0.6045448934677304,-1.2882554362133165,-0.935069702847924
comorb_reumatologica,-1.7532451204996968,-2.9925514058487543,-1.039229151840697,2.1580639747719546,-0.41466856329967466,0.0,-0.9439400938324558,0.47583138762063204,-0.69950442564047,2.420403143313803,0.0,5.610427402770052,-0.28946428932913787,-0.5400323829649184,0.0,-0.1509433962264151,-1.28179317358923,0.0,2.6275758335916506,-2.181492729170664,-0.6394222709435013,-0.6419140256426289,-0.5006099552010219,-0.59382840265791,-0.21306456801468127,0.0,-2.7175417748039274,-0.4094289143931904,-0.5628421714271619,-0.7230852664647941,40.0,-0.07518796992481203,-0.21306456801468127,0.31556437812762145
comorb_cirrose,0.9000046927913962,-2.625183934055282,4.3076473567229785,3.444430743173379,-0.39125612925517894,0.0,1.8624194996681214,-1.4275192801219911,-0.8028608238120997,-0.9060375819452954,0.0,-0.5969268042368786,-0.18172025393215266,-0.40073531418836306,0.0,-0.10653228400734063,-1.3743729210033062,-0.10653228400734063,1.649237681467239,-4.747402573037807,-0.42979468694852985,-0.5842729507223147,-0.32205065155154466,-0.59382840265791,-0.21306456801468127,0.0,-0.1408000739140776,-0.1694039504987553,-0.5286605560590574,-0.6045448934677304,-0.07518796992481203,40.0,-0.10653228400734063,3.1381468566994455
comorb_hiv,-2.647780436391826,0.5759550988399667,-2.049091059641068,2.428958487737811,-0.835444926808532,0.0,-1.8579755791204404,-3.505718854587868,-1.3121721639781703,-1.9353346604428132,0.0,-1.085696704223838,-0.4390839559842484,-0.8824230130912504,0.0,-0.343386567102693,6.0906827663625025,0.0,-4.570697763455307,-3.7051654132962084,-1.0470469390167145,-1.3765307289032958,-0.8507639039361529,-1.3305667488085995,-0.22613136615122711,-0.10613253669135177,-0.4648821461679026,-0.6691362128650737,-0.9294922892724102,-1.2882554362133165,-0.21306456801468127,-0.10653228400734063,80.0,5.470702724978188
obito,5.8026754783301975,0.7284154326757836,-4.335847935883068,11.853292950939247,5.475464782369201,0.0,-3.237085843774342,3.5969922607058837,4.207182500125592,-4.110348375478265,0.0,-2.554778789573687,1.4199341389093327,-0.9827732571209246,0.0,-1.9863088136370575,-1.2907716090077963,-0.7097600992562492,-2.458133505827576,-1.1882841828165462,-3.324908368427689,-2.5485305514709933,2.13723133756091,-3.8022504326561806,0.4346216551846504,-0.7066652533375734,2.98532606158341,-2.178617029372442,0.9988018312599581,-0.935069702847924,0.31556437812762145,3.1381468566994455,5.470702724978188,100.0
