,idade,sexo,etilismo,tabagismo,motivo_cancer,motivo_msk,motivo_digestivo2,motivo_cardio2,motivo_procedimentos2,motivo_lesao2,motivo_respiratorio,motivo_neuro,motivo_pele,motivo_genitourinaria,motivo_dm,motivo_mental_subst,motivo_infec2,motivo_propedeutica,n_comorbidades,comorb_hipertensao,comorb_ic,comorb_dac,comorb_fibrilacao,comorb_avc,comorb_dpoc,comorb_asma,comorb_dm,comorb_obesidade,comorb_drc,comorb_cancer,comorb_reumatologica,comorb_cirrose,comorb_hiv,obito
motivo_respiratorio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motivo_neuro,-0.6119392785466726,-0.8785569592688929,-1.4666988778584535,-5.751559429976104,-2.279468539345777,0.0,-5.653421387761091,-5.277321366351098,-4.065728309116704,-4.084346989947245,0.0,100.0,-1.0087947023852912,-2.245881624824823,0.0,-0.760610701144906,-7.505702903651369,-0.6340946351313067,2.5766143997536695,0.13442003285448811,-2.6627486064606605,-3.401216601871858,-1.9017747605391206,2.4189077426871464,-0.4837852368644326,-0.24097085133834656,2.6139261306834047,-1.7260924248614462,0.0012532545568853803,-2.911802151507791,-0.21551836754420406,-0.4574109859764204,-0.9500663684153624,-2.9482115370414936
motivo_pele,2.165087368147705,-0.521204827453366,-2.252235662552781,-0.08548165180249478,-0.7457330118916905,0.0,-1.688465273373324,-2.0393479680963575,-1.1677471778031583,-1.8242718677451295,0.0,-1.0087947023852912,80.0,-0.8086718835154121,0.0,-0.3666555976926981,-2.3987065316692253,-0.22528230689082257,-2.250969397821286,4.947044612737018,-1.01718428045687,-1.0476014071092095,-0.6376047573745403,-1.0073284708345642,-0.07518796992481203,-0.0749063670411985,-1.3217232629095477,-0.5443136718598829,-0.7931167266747419,-0.9431798684336048,-0.13072174640400053,-0.20590971632881255,-0.3120422530201643,2.3142992424688043
motivo_genitourinaria,2.215642906745751,-5.6205067131103075,-3.35202964126112,-1.7550459422086346,-1.682412051792147,0.0,-3.912468926239912,-5.281549560949143,-3.0385559474383586,-4.220649474921003,0.0,-2.245881624824823,-0.8086718835154121,100.0,0.0,-0.7239343978826273,-5.351731696856714,-0.4104729786139878,2.492202867244218,3.093658203060332,-2.200891060753517,-2.468537498228095,-1.428695226080008,-0.2426598039033859,-0.27593623450609595,-0.0749063670411985,6.64548131524592,-1.391213638378575,14.922866508791232,-0.011050687962452267,-0.22903432756544864,-0.3355666115727893,-0.7336051423210044,-3.4091272371062007
motivo_dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motivo_mental_subst,-1.3909111533455694,0.6140734505813996,1.9291046188135548,-3.0212211561467086,-0.633879234145821,0.0,-1.2751895192388552,-3.093674066780506,-0.9322906453785123,-1.5499496145746006,0.0,-0.760610701144906,-0.3666555976926981,-0.7239343978826273,0.0,60.0,-1.8049093468027952,-0.18143865104853912,-0.9914346727246208,0.9400208390388586,-0.8852837429278486,-0.8628291839363682,-0.5682579198735197,-0.8471409118544092,0.0,-0.0749063670411985,-1.6925588921561423,-0.5501548042836744,-0.6055004437524955,-0.8342529204041601,-0.10653228400734063,-0.10653228400734063,-0.3191971047060331,-2.697916181543747
motivo_infec2,4.112995590393381,-0.6523423485124272,-7.345573930675907,-1.7648183629799734,-5.220713887070085,0.0,-9.336259011671116,-17.640637632106973,-8.768220394923429,-10.19732622326636,0.0,-7.505702903651369,-2.3987065316692253,-5.351731696856714,0.0,-1.8049093468027952,100.0,-1.5435894072688967,-0.46363235855015833,-2.1602983490835204,7.960581040857323,3.1683651973346576,3.4678407425310294,1.6007481041633342,-1.132203845756893,3.0582958323414724,2.46625190948326,3.475198781737382,0.6933948086437558,-0.33552923379013555,-0.49184257707894313,-1.1092847015598972,6.773295334237115,-0.44240820767038586
motivo_propedeutica,-4.533069709425268,1.5757473759645912,2.2722791825370896,0.2281935297223392,-0.42247891997407255,0.0,-1.0983462436782876,-2.4041535835077794,-0.7695482729017339,-1.251046715143617,0.0,-0.6340946351313067,-0.22528230689082257,-0.4104729786139878,0.0,-0.18143865104853912,-1.5435894072688967,60.0,-2.957473465223758,-2.0634510510568016,-0.4612248313143009,-0.6977762759684887,-0.37467437015384736,-0.6840743789169462,-0.07518796992481203,-0.0749063670411985,-2.1698589754814335,-0.28138328463919005,-0.4432915955340212,-0.5449809635321805,0.0,-0.07518796992481203,-0.1813205066161638,0.7075467233241173
n_comorbidades,2.2275095792151056,3.9194984999128524,-4.4310417602727705,-5.090449266127411,3.772606473438929,0.0,2.853782579020101,5.765954259475202,-3.2936940795298684,-1.6312605982360013,0.0,2.5766143997536695,-2.250969397821286,2.492202867244218,0.0,-0.9914346727246208,-0.46363235855015833,-2.957473465223758,100.0,11.175527723896243,2.452786327699061,11.275451060526738,3.0140484088780046,7.132510093557866,-2.7009711892304438,0.11617385652910339,10.085256678334522,-3.587884990156128,-3.590061699196365,4.883377434581556,0.7998693574569357,-1.6746352356491978,-3.7968703532389556,-2.404647380499488
comorb_hipertensao,9.160605640727452,9.802995412013841,-1.7716414448704212,-1.7355276934596264,-1.1344866051443203,0.0,-2.2445456129310153,-3.2755045648118113,-5.215708937499354,0.22234729627485303,0.0,0.13442003285448811,4.947044612737018,3.093658203060332,0.0,0.9400208390388586,-2.1602983490835204,-2.0634510510568016,11.175527723896243,100.0,4.020039953966683,4.821604957879829,-7.498538833440451,1.8057667992507183,1.4690446679794527,-1.4669204596711107,13.399046183055596,-5.978275967254412,-0.8138842679795852,-6.182445968544849,1.018530134886277,-3.494490106390227,-4.936039698599832,0.2840172647806093
comorb_ic,-1.6823479239145642,-3.133840720956671,-4.607460116642911,-1.6912544698105842,2.7719391064705627,0.0,-0.3325589224402299,4.66473239013385,-3.3296709533967808,-4.717727137264591,0.0,-2.6627486064606605,-1.01718428045687,-2.200891060753517,0.0,-0.8852837429278486,7.960581040857323,-0.4612248313143009,2.452786327699061,4.020039953966683,100.0,4.182743771131424,-1.7161308862928395,-2.7519741920259695,-0.2577634493680846,-0.1687646538250348,7.5884576646208695,-1.6466165346020665,-2.1369857648079646,0.17084761319739022,-0.3197743565355802,-0.4263066405429209,-0.8960508832490048,-4.463177230842593
comorb_dac,4.700637648279156,-5.704178050264211,-4.004718609295571,2.7938535480932862,-2.426640241752459,0.0,-2.138565258631923,6.952804307646435,-4.373486997212093,-5.985502948097916,0.0,-3.401216601871858,-1.0476014071092095,-2.468537498228095,0.0,-0.8628291839363682,3.1683651973346576,-0.6977762759684887,11.275451060526738,4.821604957879829,4.182743771131424,100.0,-2.051439840165185,-1.8218439499735264,-0.48153556278640824,-0.25322358085883606,9.391685276122148,-1.9115820084399209,-2.6027527011344262,-3.167276627376782,-0.2012109091463834,-0.4167292766905875,-1.0550471661253582,-1.0922172693746954
comorb_fibrilacao,-2.636994956841474,-1.323015546478139,-3.6967452757928636,0.9565527156308891,-1.419614394152255,0.0,-3.289295239235472,5.550490976483513,-2.3894015122982175,-3.3597388701677806,0.0,-1.9017747605391206,-0.6376047573745403,-1.428695226080008,0.0,-0.5682579198735197,3.4678407425310294,-0.37467437015384736,3.0140484088780046,-7.498538833440451,-1.7161308862928395,-2.051439840165185,100.0,-2.001142429144472,-0.20590971632881255,-0.1687646538250348,-4.831368064877612,-1.165422484501525,6.831279888594008,-1.8274619584968066,-0.15123116536074394,-0.22641913528555596,-0.6517921260395003,2.54249011183083
comorb_avc,-1.8103225825650642,-6.373878251156763,-4.833938953560728,-5.214585139654139,-2.3606332812822726,0.0,-0.6457646604967141,2.8684518101311376,-4.286466112530804,-2.826577937795199,0.0,2.4189077426871464,-1.0073284708345642,-0.2426598039033859,0.0,-0.8471409118544092,1.6007481041633342,-0.6840743789169462,7.132510093557866,1.8057667992507183,-2.7519741920259695,-1.8218439499735264,-2.001142429144472,100.0,-0.46722810438858764,-0.24097085133834656,3.0054146843176133,-1.878553253744016,-2.53497599686677,-3.1047176351181665,-0.18592789348192545,-0.3871388026283089,-1.035261924234544,-3.1514438434028778
comorb_dpoc,1.0265735357211825,2.6824469068216708,-0.7382934228525223,0.3649263461283131,-0.27593623450609595,0.0,-0.8802383591218885,-1.1880750317271525,9.235721594597312,-0.7254380769948847,0.0,-0.4837852368644326,-0.07518796992481203,-0.27593623450609595,0.0,0.0,-1.132203845756893,-0.07518796992481203,-2.7009711892304438,1.4690446679794527,-0.2577634493680846,-0.48153556278640824,-0.20590971632881255,-0.46722810438858764,40.0,0.0,-1.8389317869887862,-0.1694039504987553,-0.3871388026283089,-0.37261436483621685,0.0,-0.07518796992481203,-0.07518796992481203,-1.4124490366886029
comorb_asma,-1.0762055440698999,-0.9670546225833428,-0.4665582730710111,-0.6855659956387478,-0.18522488956273137,0.0,-0.40119300842098565,-0.8703333362263859,-0.21470031642153387,-0.37502070059300824,0.0,-0.24097085133834656,-0.0749063670411985,-0.0749063670411985,0.0,-0.0749063670411985,3.0582958323414724,-0.0749063670411985,0.11617385652910339,-1.4669204596711107,-0.1687646538250348,-0.25322358085883606,-0.1687646538250348,-0.24097085133834656,0.0,20.0,-0.5644521831413725,-0.15066153823518955,-0.10613253669135177,-0.18522488956273137,0.0,0.0,-0.10613253669135177,-0.7066652533375734
comorb_dm,3.856553127074549,1.380760817581812,-5.317629656918725,-5.818417729211714,1.176937708310633,0.0,-3.343572119233682,9.060421122286336,-1.9028321244626243,-1.4949769544716394,0.0,2.6139261306834047,-1.3217232629095477,6.64548131524592,0.0,-1.6925588921561423,2.46625190948326,-2.1698589754814335,10.085256678334522,13.399046183055596,7.5884576646208695,9.391685276122148,-4.831368064877612,3.0054146843176133,-1.8389317869887862,-0.5644521831413725,100.0,-0.4261968883668056,-4.761279059797525,-0.11160304819643531,-1.1505354687594167,-1.8815147781346582,0.8126763980281542,6.205165485939684
comorb_obesidade,-3.228085192851724,-1.9549825581778795,-1.5531171315908499,-0.7246639210587202,-1.3554714017692968,0.0,1.1492774889549455,-1.6137103468641194,-2.262864465780164,3.9454510238999796,0.0,-1.7260924248614462,-0.5443136718598829,-1.391213638378575,0.0,-0.5501548042836744,3.475198781737382,-0.28138328463919005,-3.587884990156128,-5.978275967254412,-1.6466165346020665,-1.9115820084399209,-1.165422484501525,-1.878553253744016,-0.1694039504987553,-0.15066153823518955,-0.4261968883668056,80.0,-1.3344513713166277,-1.7764229889697236,-0.15123116536074394,-0.15123116536074394,-0.6648245802470352,-4.2182742034916405
comorb_drc,-1.639316497403593,-1.098367944607907,-4.715328689807059,0.7584025916910012,-1.739712613685975,0.0,1.7917083356660959,5.609769564738461,1.7300171088715197,-4.2832475585782985,0.0,0.0012532545568853803,-0.7931167266747419,14.922866508791232,0.0,-0.6055004437524955,0.6933948086437558,-0.4432915955340212,-3.590061699196365,-0.8138842679795852,-2.1369857648079646,-2.6027527011344262,6.831279888594008,-2.53497599686677,-0.3871388026283089,-0.10613253669135177,-4.761279059797525,-1.3344513713166277,100.0,0.29099566989395526,-0.2012109091463834,-0.3871388026283089,-0.7040289235031348,4.616987712891539
comorb_cancer,1.437611781561246,-0.7219605982378767,-3.584127634244917,-2.827516152453875,9.132360456567564,0.0,7.670200230053855,-7.071604719603113,6.804238798957804,-2.6975938786782137,0.0,-2.911802151507791,-0.9431798684336048,-0.011050687962452267,0.0,-0.8342529204041601,-0.33552923379013555,-0.5449809635321805,4.883377434581556,-6.182445968544849,0.17084761319739022,-3.167276627376782,-1.8274619584968066,-3.1047176351181665,-0.37261436483621685,-0.18522488956273137,-0.11160304819643531,-1.7764229889697236,0.29099566989395526,100.0,-0.22903432756544864,-0.35975607396944914,-0.9624007451884835,-0.1743419392089554
comorb_reumatologica,0.17507650184944215,-1.4098147537004826,-0.5372784183442275,-0.8891275488177132,-0.18592789348192545,0.0,-0.3394221166510654,-0.7239042520545305,-0.22903432756544864,4.560921509139499,0.0,-0.21551836754420406,-0.13072174640400053,-0.22903432756544864,0.0,-0.10653228400734063,-0.49184257707894313,0.0,0.7998693574569357,1.018530134886277,-0.3197743565355802,-0.2012109091463834,-0.15123116536074394,-0.18592789348192545,0.0,0.0,-1.1505354687594167,-0.15123116536074394,-0.2012109091463834,-0.22903432756544864,20.0,-0.07518796992481203,-0.07518796992481203,-0.7026889374323537
comorb_cirrose,0.14320809123159628,-2.6686757700224866,-1.0213776995370034,0.5206872048827695,-0.29246017748926606,0.0,8.013040853646828,-1.412447375630277,-0.5064583058055486,-0.7061992757345881,0.0,-0.4574109859764204,-0.20590971632881255,-0.3355666115727893,0.0,-0.10653228400734063,-1.1092847015598972,-0.07518796992481203,-1.6746352356491978,-3.494490106390227,-0.4263066405429209,-0.4167292766905875,-0.22641913528555596,-0.3871388026283089,-0.07518796992481203,0.0,-1.8815147781346582,-0.15123116536074394,-0.3871388026283089,-0.35975607396944914,-0.07518796992481203,40.0,-0.07518796992481203,-1.4124490366886029
comorb_hiv,-1.0173871422852854,-0.7205692909092499,-1.8199909494049444,0.9439425179426416,-0.7484930620100514,0.0,-1.6457932800113488,-3.301861925200643,-1.2048015020006662,-1.7095363899296205,0.0,-0.9500663684153624,-0.3120422530201643,-0.7336051423210044,0.0,-0.3191971047060331,6.773295334237115,-0.1813205066161638,-3.7968703532389556,-4.936039698599832,-0.8960508832490048,-1.0550471661253582,-0.6517921260395003,-1.035261924234544,-0.07518796992481203,-0.10613253669135177,0.8126763980281542,-0.6648245802470352,-0.7040289235031348,-0.9624007451884835,-0.07518796992481203,-0.07518796992481203,80.0,4.578577848299137
obito,3.4919825297035594,0.13323698859053545,-5.04137903427147,0.9781955689770422,3.0053845815044404,0.0,-1.0459308539599033,1.4019244093217686,5.8435681185286485,-7.7311640943579825,0.0,-2.9482115370414936,2.3142992424688043,-3.4091272371062007,0.0,-2.697916181543747,-0.44240820767038586,0.7075467233241173,-2.404647380499488,0.2840172647806093,-4.463177230842593,-1.0922172693746954,2.54249011183083,-3.1514438434028778,-1.4124490366886029,-0.7066652533375734,6.205165485939684,-4.2182742034916405,4.616987712891539,-0.1743419392089554,-0.7026889374323537,-1.4124490366886029,4.578577848299137,100.0
