,idade,sexo,etilismo,tabagismo,motivo_cancer,motivo_msk,motivo_digestivo2,motivo_cardio2,motivo_procedimentos2,motivo_lesao2,motivo_respiratorio,motivo_neuro,motivo_pele,motivo_genitourinaria,motivo_dm,motivo_mental_subst,motivo_infec2,motivo_propedeutica,n_comorbidades,comorb_hipertensao,comorb_ic,comorb_dac,comorb_fibrilacao,comorb_avc,comorb_dpoc,comorb_asma,comorb_dm,comorb_obesidade,comorb_drc,comorb_cancer,comorb_reumatologica,comorb_cirrose,comorb_hiv,obito
motivo_respiratorio,-10.407773311463911,-0.3291353631470485,6.02468767491817,2.348878616565953,-2.9357427605224173,-0.9414109335388535,-5.40427646150857,-6.790007597003742,-3.5734836824908114,-4.907221618452532,100.0,-3.3317298004083575,-1.4957466311989636,-2.9171302248019204,-1.1360051701964036,-1.7879380497132744,-5.857832702886066,-1.6524188015902856,1.0851322841268112,1.152903170275391,-3.925399288244387,3.4610984967149254,-3.342668395179555,5.27415994195423,-2.9260458955338473,-1.9175231514485767,-3.371516331070973,7.136329654157733,3.022126335693142,-4.792844874672429,-2.4727874373078467,11.392533188336436,9.383449183546922,-7.067205676792206
motivo_neuro,-4.017065942199558,-3.938633211628517,1.3414813670989856,-2.7280493052515453,-6.473620902474643,-2.077343427257281,-11.928079612374242,-9.35698519579045,-7.897392125468819,-7.4763771430205015,-3.3317298004083575,100.0,-3.3410796689128297,-6.473815513644484,-2.564091450366293,-3.9079469231858406,-9.996101228102933,-3.6473450540660632,-5.2110487488346635,2.5942045986410385,-8.65224357414672,-6.042344020883996,-2.829664986618381,8.843667757513913,-6.485922423794713,-4.256455558814283,0.8232825981788015,-7.045078648316891,-2.9627965010807267,-7.037443573484819,0.5444218785286179,-5.2404772201926795,6.866848885924637,-1.989880969114045
motivo_pele,-3.0511217097850913,-0.5608034076239393,0.2832315505621331,2.568194043955004,-2.918792135791346,-0.930524345916698,-5.369841795170329,-6.744182078225094,-3.5617409486717246,-4.894021754250324,-1.4957466311989636,-3.3410796689128297,100.0,-2.932582545517706,-1.1605133464947115,-1.7524528767313592,-5.8545408192710235,-1.6577057448417778,-7.1143810640428615,-4.0975535725475325,-3.902756645297793,-4.376057431704672,-3.3200659562493406,-3.7035961939697706,-2.9250356368677846,-1.919771201503457,1.8649476782825716,-3.176878801412049,2.978525686515,-4.75801210534474,10.215943304482211,-2.36286731736667,-2.436613692132127,-1.4127443961673836
motivo_genitourinaria,7.651210238921788,-6.818729839510651,-8.502140226419911,1.2808111785674656,-5.688358526861567,-1.8321514694313514,-10.42783204361886,-10.030043887772893,-6.9117838273915755,-9.512363223749102,-2.9171302248019204,-6.473815513644484,-2.932582545517706,100.0,-2.2305299230815083,-3.430600928323863,-1.1579712195840774,-3.208779624605497,9.761493429186865,5.058037569793025,10.588176680210118,-4.278206733067561,-6.4812295298464235,7.135107851525639,0.2782723795449604,-3.711052295075608,14.057544862335709,-0.5297147897037274,11.194124207977833,2.5570750035827943,8.78332658482535,-4.565766713670901,-4.713377083879766,4.680474771065852
motivo_dm,1.1144137310461777,-7.9410129709345005,2.8624669966552307,0.26707532635455233,-2.217382301015205,-0.713820460391011,-4.10499238742847,-5.137301579635799,-2.7175905082070924,-3.7432262977008945,-1.1360051701964036,-2.564091450366293,-1.1605133464947115,-2.2305299230815083,100.0,-1.3302728543154896,-4.482922029776555,-1.2481673042313008,-1.6384564400391752,2.1825437417413602,-2.9629369337628138,-3.3490669090688825,-2.5340197287576998,-2.824479143246169,-2.2399972675551254,-1.4763178532593513,-0.2618292945489824,9.897833817934435,-3.505387530419165,-3.6302567694615213,-1.8877546314587534,-1.8114992266762573,-1.8611524477727057,9.331985242150441
motivo_mental_subst,-15.988226567614166,0.22323374437229143,8.662020364360304,-5.035463006825146,-3.439127631517337,-1.1197243438863045,-6.36413081665402,-8.038119863656807,-4.186604103769044,-5.795189262051012,-1.7879380497132744,-3.9079469231858406,-1.7524528767313592,-3.430600928323863,-1.3302728543154896,100.0,-6.911837819014104,-1.9484616835986173,-17.352953269292875,-12.408722293252847,-4.656118927602432,-5.195220235405625,-3.933643555199963,-4.386579592203309,-3.450422302611094,-2.2560379870025273,-10.202927415915312,-3.732296077595481,-5.406864845663494,-5.630376200060888,-2.9076905699930813,-2.7800556665662417,-2.8968558311405856,-8.33152566197081
motivo_infec2,-2.1779395905948213,-1.5769789533776142,-2.4073821882336843,4.83620261778902,-4.523053236249686,-3.655982396745653,-12.546994362102065,-17.28677512000417,-13.854601951825504,-19.08302637793305,-5.857832702886066,-9.996101228102933,-5.8545408192710235,-1.1579712195840774,-4.482922029776555,-6.911837819014104,100.0,5.09154119789789,6.406008504227241,3.257260779527358,3.333647582458489,11.972780555647862,-3.8971958694006643,10.530479672319933,-4.623904857291477,2.4681028189843497,5.5476664594369245,6.686412019658642,5.677308870943435,-7.12770438583727,-1.6859223819569031,-1.0478009631821914,10.411744443247235,10.027580596685777
motivo_propedeutica,-8.804514514884758,2.6786316889734123,-1.2088465218757407,-4.239134150842143,-3.205583760484348,-1.0198957144945158,-5.8999600281158155,-7.428522230818135,-3.906453992511219,-5.369108053163092,-1.6524188015902856,-3.6473450540660632,-1.6577057448417778,-3.208779624605497,-1.2481673042313008,-1.9484616835986173,5.09154119789789,100.0,-5.147109345886639,-1.519370381797511,-4.300105529129348,-4.8052239204495955,-3.6419122946793,-4.07033469403017,-3.200961576750891,-2.09941617693237,-9.47763000948583,6.0386189844987355,-5.002797722738372,8.078570499181431,-2.700524033301353,-2.590588378365919,-2.6885794502287945,-2.3649863527516524
n_comorbidades,46.518365659532314,23.068999453998,-28.17398406648859,7.246016830001772,0.2094410094656511,4.6376010486564185,-1.5281801671580937,19.42794587284214,3.417738902830868,-21.40133819543091,1.0851322841268112,-5.2110487488346635,-7.1143810640428615,9.761493429186865,-1.6384564400391752,-17.352953269292875,6.406008504227241,-5.147109345886639,100.0,68.61994106322807,39.45237581443013,44.30525213169406,29.881899736734184,28.585720168333097,22.506251034697712,5.915293192056055,62.67058289187545,23.95835396471364,19.148834068535116,22.351231779300065,-2.1480715716717698,7.646687158308636,-14.09543458437798,9.997199088884935
comorb_hipertensao,46.26820577239658,23.509745755187463,-27.526593159287806,2.6475017163606007,-8.316710604429051,-0.9892094042855052,-2.264117685590648,12.993591120302856,5.353179694349695,-10.339531551230667,1.152903170275391,2.5942045986410385,-4.0975535725475325,5.058037569793025,2.1825437417413602,-12.408722293252847,3.257260779527358,-1.519370381797511,68.61994106322807,100.0,15.754504692694532,22.06801236537519,4.928462754881271,13.569480838472245,10.396170608916206,5.973533531215482,30.117087100823692,10.344380617259693,16.328381946369454,-1.4147275048401118,5.224638888561933,-12.125627482803,-7.255922281993965,8.782658695692884
comorb_ic,14.178424453121687,14.515078554891192,-8.111309372427431,7.8373881677129535,1.4294285315949251,-2.4674697037026516,-8.345525043956492,26.106835724041886,-5.417008710836098,-12.76680732135856,-3.925399288244387,-8.65224357414672,-3.902756645297793,10.588176680210118,-2.9629369337628138,-4.656118927602432,3.333647582458489,-4.300105529129348,39.45237581443013,15.754504692694532,100.0,11.341357715304259,28.166283939834997,-2.295815211988686,15.160867941298498,8.61414029583185,8.112030288162849,4.570816508150173,22.677988876193158,-0.3737221670706046,-1.0843504882655837,-6.1187226410046724,-6.338726613959622,5.462385561222444
comorb_dac,17.31460782612461,-3.624118935525114,-8.267370209589965,-3.5867816769715026,-4.374613983741738,9.32121141261268,-8.017817906909421,18.176603566625914,-3.389854707098302,-11.541956867937657,3.4610984967149254,-6.042344020883996,-4.376057431704672,-4.278206733067561,-3.3490669090688825,-5.195220235405625,11.972780555647862,-4.8052239204495955,44.30525213169406,22.06801236537519,11.341357715304259,100.0,5.109324519803627,9.547247617548251,-0.2422541616877779,0.44041606759316076,22.723080076106022,-5.436918263584813,3.837778891014295,2.8681835086195333,2.5227309563690015,3.0732670558826625,-7.171514413922203,-0.9608814518793634
comorb_fibrilacao,17.911273308447186,8.157242644429205,-4.675327281294124,9.909632021888145,-6.490403852444376,-2.097225112365818,-8.752780075025798,29.848071215624838,0.9795650279194865,-7.4867801235794795,-3.342668395179555,-2.829664986618381,-3.3200659562493406,-6.4812295298464235,-2.5340197287576998,-3.933643555199963,-3.8971958694006643,-3.6419122946793,29.881899736734184,4.928462754881271,28.166283939834997,5.109324519803627,100.0,8.746521634130703,14.613835938283188,3.4598168598064802,3.322712252729275,-2.0789803090128625,14.74950117343563,-0.32504081367055293,-5.465574535319497,-5.214050758888942,-5.405581890996889,-4.746017057845226
comorb_avc,16.94557878395526,4.929874693406394,-12.278442996708954,3.22386301695387,-7.206773254506135,-2.3172444475388327,1.407590081818284,1.088516454502733,-4.789092083180837,-5.805262218980686,5.27415994195423,8.843667757513913,-3.7035961939697706,7.135107851525639,-2.824479143246169,-4.386579592203309,10.530479672319933,-4.07033469403017,28.585720168333097,13.569480838472245,-2.295815211988686,9.547247617548251,8.746521634130703,100.0,-2.420107884357679,-4.727262300384308,10.774913092090642,-7.8292454715157,1.9370599803164892,-5.361346264186441,5.050489845432854,-5.8247797733282995,-6.045967497090912,-2.3981538945732117
comorb_dpoc,23.080958501335882,14.704099608451287,1.3975881355024522,18.50629548680465,0.03543550068237103,14.995705826151596,-10.46497047227975,21.347235013714496,3.019267515808436,-1.8972898685437705,-2.9260458955338473,-6.485922423794713,-2.9250356368677846,0.2782723795449604,-2.2399972675551254,-3.450422302611094,-4.623904857291477,-3.200961576750891,22.506251034697712,10.396170608916206,15.160867941298498,-0.2422541616877779,14.613835938283188,-2.420107884357679,100.0,13.984161757919273,-11.186969679620795,-0.79028923765493,11.396021099254035,-1.490016175290279,-4.799848240143026,-4.586313911031983,-4.745324478250999,1.6463550149575659
comorb_asma,2.0454597176944653,14.544795513973222,-7.759705646924794,2.333437066396737,-3.7138978883055076,-1.1902135066286874,3.850227110114931,9.860844616787663,-4.541857098940106,-6.248250395669177,-1.9175231514485767,-4.256455558814283,-1.919771201503457,-3.711052295075608,-1.4763178532593513,-2.2560379870025273,2.4681028189843497,-2.09941617693237,5.915293192056055,5.973533531215482,8.61414029583185,0.44041606759316076,3.4598168598064802,-4.727262300384308,13.984161757919273,100.0,-2.8334644336079995,3.993952331972453,0.032090898451758304,-0.2697304298049857,6.699699453621319,-3.0237251036769264,6.573421155469775,-4.462107840500821
comorb_dm,21.279872260530126,4.4908162712373025,-15.857257381035039,-4.465122947878841,-11.150762470754321,2.7436404048984224,0.12306602327348926,3.145150580051677,3.151831888147945,-9.767248598749505,-3.371516331070973,0.8232825981788015,1.8649476782825716,14.057544862335709,-0.2618292945489824,-10.202927415915312,5.5476664594369245,-9.47763000948583,62.67058289187545,30.117087100823692,8.112030288162849,22.723080076106022,3.322712252729275,10.774913092090642,-11.186969679620795,-2.8334644336079995,100.0,13.175894622799609,8.507142898467126,0.6665324686803403,-1.0737437177007616,6.839037710502352,-4.447225122486661,5.011168095966534
comorb_obesidade,-6.123787489459905,7.948222171022776,-6.68437132518917,-1.2525375423744873,-6.173241541111576,-1.9782724603656523,-4.61134435244526,-2.6194342057593727,1.6442547705277781,3.9109829395240685,7.136329654157733,-7.045078648316891,-3.176878801412049,-0.5297147897037274,9.897833817934435,-3.732296077595481,6.686412019658642,6.0386189844987355,23.95835396471364,10.344380617259693,4.570816508150173,-5.436918263584813,-2.0789803090128625,-7.8292454715157,-0.79028923765493,3.993952331972453,13.175894622799609,100.0,-2.1761444662712623,-6.431152573683091,-5.212880282682077,1.7621267465809796,0.8966477467835896,5.095325692377108
comorb_drc,6.906715920657838,1.3918225156271165,-7.121527106669774,4.827844481688288,-0.9018341259418413,-2.886680672062253,-6.524309602548603,13.826324780123695,2.7197021927657423,-12.338148269626734,3.022126335693142,-2.9627965010807267,2.978525686515,11.194124207977833,-3.505387530419165,-5.406864845663494,5.677308870943435,-5.002797722738372,19.148834068535116,16.328381946369454,22.677988876193158,3.837778891014295,14.74950117343563,1.9370599803164892,11.396021099254035,0.032090898451758304,8.507142898467126,-2.1761444662712623,100.0,-3.87654489940564,11.270926258386563,-7.180205278541344,-7.433974908294393,5.8650497739262235
comorb_cancer,4.185124331393608,13.644561823839913,-12.72571824213761,2.615221945454143,45.17867989695311,8.491462183657598,6.976705815980376,-17.244143332842995,8.279896692574077,-12.97590929494506,-4.792844874672429,-7.037443573484819,-4.75801210534474,2.5570750035827943,-3.6302567694615213,-5.630376200060888,-7.12770438583727,8.078570499181431,22.351231779300065,-1.4147275048401118,-0.3737221670706046,2.8681835086195333,-0.32504081367055293,-5.361346264186441,-1.490016175290279,-0.2697304298049857,0.6665324686803403,-6.431152573683091,-3.87654489940564,100.0,-3.1898016227397368,-7.476152130028331,-7.756289195645481,4.330875526449078
comorb_reumatologica,3.5454126034622933,1.709492865506109,-6.088874408127456,-3.372605570252564,-4.793930551906077,-1.5407927552999245,-0.5382596937575781,3.5392518889473075,-0.13209905384431286,-3.5349881085731805,-2.4727874373078467,0.5444218785286179,10.215943304482211,8.78332658482535,-1.8877546314587534,-2.9076905699930813,-1.6859223819569031,-2.700524033301353,-2.1480715716717698,5.224638888561933,-1.0843504882655837,2.5227309563690015,-5.465574535319497,5.050489845432854,-4.799848240143026,6.699699453621319,-1.0737437177007616,-5.212880282682077,11.270926258386563,-3.1898016227397368,100.0,-3.878490820206905,-4.02413413956073,9.887840197986284
comorb_cirrose,-1.8379794656883088,-9.91139251010114,14.637097201112791,4.534212232327396,-4.578531491694123,-1.4608774459001819,26.40730332119378,-10.617779675209071,0.3563476871666755,-7.692794541610031,11.392533188336436,-5.2404772201926795,-2.36286731736667,-4.565766713670901,-1.8114992266762573,-2.7800556665662417,-1.0478009631821914,-2.590588378365919,7.646687158308636,-12.125627482803,-6.1187226410046724,3.0732670558826625,-5.214050758888942,-5.8247797733282995,-4.586313911031983,-3.0237251036769264,6.839037710502352,1.7621267465809796,-7.180205278541344,-7.476152130028331,-3.878490820206905,100.0,-3.8776809184958676,18.50781502904941
comorb_hiv,-19.08636714765205,-1.709136510211608,5.605351738949634,6.636608347303416,-4.753101511723542,-1.5087101809212595,-0.4128224984395061,-7.523176893261853,-0.3344045684578563,-3.6618651177225785,9.383449183546922,6.866848885924637,-2.436613692132127,-4.713377083879766,-1.8611524477727057,-2.8968558311405856,10.411744443247235,-2.6885794502287945,-14.09543458437798,-7.255922281993965,-6.338726613959622,-7.171514413922203,-5.405581890996889,-6.045967497090912,-4.745324478250999,6.573421155469775,-4.447225122486661,0.8966477467835896,-7.433974908294393,-7.756289195645481,-4.02413413956073,-3.8776809184958676,100.0,-4.340508174402006
obito,21.85123545719867,1.7022642213490944,1.0339501094979189,14.137764459368867,-1.391469348641872,-4.406249566440999,1.077022052011426,-2.3106339429942744,-3.823889708054932,-4.9256444311541605,-7.067205676792206,-1.989880969114045,-1.4127443961673836,4.680474771065852,9.331985242150441,-8.33152566197081,10.027580596685777,-2.3649863527516524,9.997199088884935,8.782658695692884,5.462385561222444,-0.9608814518793634,-4.746017057845226,-2.3981538945732117,1.6463550149575659,-4.462107840500821,5.011168095966534,5.095325692377108,5.8650497739262235,4.330875526449078,9.887840197986284,18.50781502904941,-4.340508174402006,100.0
