dataset,repeat,fold,condition,generator_seed,generator_seconds,sampling_strategy,minority_coverage_distance,minority_diversity,exact_match_rate,membership_auc
Vigitel,2,0,Standard CTGAN,12042,9.779332876205444,outcome-conditional rejection sampling,1.8936258125396508,5.511304914088468,0.0,0.510860875
Vigitel,2,0,SepAware CTGAN,12042,9.970973014831543,outcome-conditional rejection sampling,1.6321330997387564,4.374289709664758,0.0,0.5202125
Vigitel,2,0,Standard TVAE,22042,1.8716049194335938,minority-conditional TVAE,3.8007013896979984,1.5802522538322632,0.0,0.505857875
Vigitel,2,0,SepAware TVAE,22042,1.946098804473877,minority-conditional TVAE,3.821511446361105,1.6168024340128302,0.0,0.506886875
Vigitel,2,1,Standard CTGAN,12079,9.75088119506836,outcome-conditional rejection sampling,1.9584085552768657,5.6296284400973375,0.0,0.503521125
Vigitel,2,1,SepAware CTGAN,12079,9.93463921546936,outcome-conditional rejection sampling,1.6735210831221647,4.426268343713247,0.0,0.51791825
Vigitel,2,1,Standard TVAE,22079,1.7565717697143555,minority-conditional TVAE,3.939703610247708,1.3670448332572427,0.0,0.5041169999999999
Vigitel,2,1,SepAware TVAE,22079,1.8174290657043457,minority-conditional TVAE,4.393285787987761,0.08325731149046668,0.0,0.503991625
Vigitel,2,2,Standard CTGAN,12116,9.52409815788269,outcome-conditional rejection sampling,1.987840926960965,5.611944949372343,0.0,0.49125875
Vigitel,2,2,SepAware CTGAN,12116,9.70627498626709,outcome-conditional rejection sampling,1.784540492912807,4.319215198289539,0.0,0.5086446250000001
Vigitel,2,2,Standard TVAE,22116,1.65504789352417,minority-conditional TVAE,3.889466496763411,1.3211528275809532,0.0,0.482905125
Vigitel,2,2,SepAware TVAE,22116,1.7155520915985107,minority-conditional TVAE,4.3249059429845245,0.07835541094651104,0.0,0.4827225
Vigitel,2,3,Standard CTGAN,12153,9.49744200706482,outcome-conditional rejection sampling,1.9810047810245965,5.784232763347207,0.0,0.512051375
Vigitel,2,3,SepAware CTGAN,12153,9.680100917816162,outcome-conditional rejection sampling,1.5986831710802416,4.3936800379334615,0.0,0.5217860000000001
Vigitel,2,3,Standard TVAE,22153,1.8206920623779297,minority-conditional TVAE,3.8378622048830753,1.1798219532886165,0.0,0.50658725
Vigitel,2,3,SepAware TVAE,22153,2.0587310791015625,minority-conditional TVAE,3.9415248819965214,0.15263448702532456,0.0,0.5058865
Vigitel,2,4,Standard CTGAN,12190,8.965183019638062,outcome-conditional rejection sampling,1.9737836502046615,5.499996474922389,0.0,0.49854649999999995
Vigitel,2,4,SepAware CTGAN,12190,9.142021179199219,outcome-conditional rejection sampling,1.7721853349201224,4.203609741071695,0.0,0.518302375
Vigitel,2,4,Standard TVAE,22190,1.714385986328125,minority-conditional TVAE,4.00585868809841,1.5888885786819373,0.0,0.501491375
Vigitel,2,4,SepAware TVAE,22190,1.7749011516571045,minority-conditional TVAE,3.9839055861016583,0.2475224951287134,0.0,0.50114225
