dataset,repeat,fold,condition,generator_seed,generator_seconds,sampling_strategy,minority_coverage_distance,minority_diversity,exact_match_rate,membership_auc
Vigitel,0,1,Standard TVAE,20079,1.6109120845794678,minority-conditional TVAE,3.814222161102003,1.3499557108380544,0.0,0.500960625
Vigitel,0,1,SepAware TVAE,20079,1.6694321632385254,minority-conditional TVAE,4.145819102298672,0.1257443257886077,0.0,0.499714625
Vigitel,0,2,Standard CTGAN,10116,7.254031658172607,outcome-conditional rejection sampling,2.080665989531413,5.589530837628104,0.0,0.503207625
Vigitel,0,2,SepAware CTGAN,10116,7.434333801269531,outcome-conditional rejection sampling,1.7956597637826974,4.34260512670822,0.0,0.50765675
Vigitel,0,2,Standard TVAE,20116,1.6219658851623535,minority-conditional TVAE,3.9173576372750536,1.359540116626975,0.0,0.494304125
Vigitel,0,2,SepAware TVAE,20116,1.6882221698760986,minority-conditional TVAE,4.298013160651707,0.1133036100847435,0.0,0.4922925
Vigitel,0,3,Standard CTGAN,10153,8.29876708984375,outcome-conditional rejection sampling,2.0507316742865274,5.687184472864782,0.0,0.510744
Vigitel,0,3,SepAware CTGAN,10153,8.489964008331299,outcome-conditional rejection sampling,1.7539759088116218,4.305496830677559,0.0,0.516221375
Vigitel,0,3,Standard TVAE,20153,1.5164530277252195,minority-conditional TVAE,4.058548606904388,1.5071119710962022,0.0,0.507535875
Vigitel,0,3,SepAware TVAE,20153,1.5783851146697998,minority-conditional TVAE,4.280798164960101,0.0969499907284708,0.0,0.5085385
Vigitel,0,4,Standard CTGAN,10190,7.978523015975952,outcome-conditional rejection sampling,1.910990128937171,5.4919903546289275,0.0,0.5053242499999999
Vigitel,0,4,SepAware CTGAN,10190,8.158397197723389,outcome-conditional rejection sampling,1.5896908449382134,4.397386175130158,0.0,0.513340375
Vigitel,0,4,Standard TVAE,20190,1.5403480529785156,minority-conditional TVAE,3.79713508756769,1.301006998179834,0.0,0.50806275
Vigitel,0,4,SepAware TVAE,20190,1.6053929328918457,minority-conditional TVAE,4.02921079056911,0.3132337590036624,0.0,0.508831
Vigitel,1,0,Standard CTGAN,11042,9.101050853729248,outcome-conditional rejection sampling,1.963802769118924,5.587071202091608,0.0,0.505440875
Vigitel,1,0,SepAware CTGAN,11042,9.280933856964111,outcome-conditional rejection sampling,1.730597394112832,4.236953555782291,0.0,0.511588625
Vigitel,1,0,Standard TVAE,21042,1.5449681282043457,minority-conditional TVAE,3.870093196666324,1.2993409269929974,0.0,0.5021282499999999
Vigitel,1,0,SepAware TVAE,21042,1.609450340270996,minority-conditional TVAE,3.9082415111566577,0.1361920082243642,0.0,0.50261075
Vigitel,1,1,Standard CTGAN,11079,7.369731187820435,outcome-conditional rejection sampling,1.9886913184487711,5.4655674331746695,0.0,0.50215875
Vigitel,1,1,SepAware CTGAN,11079,7.556794166564941,outcome-conditional rejection sampling,1.6838041797756331,4.1955443841228295,0.0,0.5093551249999999
Vigitel,1,1,Standard TVAE,21079,1.551391839981079,minority-conditional TVAE,3.760195734650004,1.627451524293616,0.0,0.495826
Vigitel,1,1,SepAware TVAE,21079,1.6118319034576416,minority-conditional TVAE,4.19376108758029,0.1056698247876413,0.0,0.496468875
Vigitel,1,2,Standard CTGAN,11116,8.343762874603271,outcome-conditional rejection sampling,2.13716108285144,5.428766520303181,0.0,0.521327125
Vigitel,1,2,SepAware CTGAN,11116,8.525861978530884,outcome-conditional rejection sampling,1.8626141670189147,4.398931305318504,0.0,0.5345495
Vigitel,1,2,Standard TVAE,21116,1.5571630001068115,minority-conditional TVAE,4.0958120092714,0.9625940557705815,0.0,0.522943125
Vigitel,1,2,SepAware TVAE,21116,1.6092140674591064,minority-conditional TVAE,4.500226674774522,0.0656060476708244,0.0,0.5225022500000001
Vigitel,1,3,Standard CTGAN,11153,7.350980281829834,outcome-conditional rejection sampling,1.880939662190175,5.3596657856566505,0.0,0.49661825
Vigitel,1,3,SepAware CTGAN,11153,7.545406103134155,outcome-conditional rejection sampling,1.52861587010745,4.284028917227521,0.0,0.498889125
Vigitel,1,3,Standard TVAE,21153,1.5538890361785889,minority-conditional TVAE,3.752254398945965,1.3759351117374017,0.0,0.491961875
Vigitel,1,3,SepAware TVAE,21153,1.6118450164794922,minority-conditional TVAE,4.17306876523214,0.0838020168364282,0.0,0.492650625
Vigitel,1,4,Standard CTGAN,11190,11.584991931915283,outcome-conditional rejection sampling,2.036215359603493,5.464255476417679,0.0,0.48038925
Vigitel,1,4,SepAware CTGAN,11190,11.77326202392578,outcome-conditional rejection sampling,1.8193554810329815,4.247203142914416,0.0,0.505050125
Vigitel,1,4,Standard TVAE,21190,1.8201186656951904,minority-conditional TVAE,3.9944997348115145,1.2094529303019017,0.0,0.4903825
Vigitel,1,4,SepAware TVAE,21190,1.8801488876342771,minority-conditional TVAE,4.4105551861851335,0.0756390957820971,0.0,0.4858208749999999
Vigitel,2,0,Standard CTGAN,12042,9.779332876205444,outcome-conditional rejection sampling,1.8936258125396508,5.511304914088468,0.0,0.510860875
Vigitel,2,0,SepAware CTGAN,12042,9.970973014831545,outcome-conditional rejection sampling,1.6321330997387564,4.374289709664758,0.0,0.5202125
Vigitel,2,0,Standard TVAE,22042,1.8716049194335935,minority-conditional TVAE,3.8007013896979984,1.5802522538322632,0.0,0.505857875
Vigitel,2,0,SepAware TVAE,22042,1.946098804473877,minority-conditional TVAE,3.821511446361105,1.6168024340128302,0.0,0.506886875
Vigitel,2,1,Standard CTGAN,12079,9.75088119506836,outcome-conditional rejection sampling,1.9584085552768655,5.6296284400973375,0.0,0.503521125
Vigitel,2,1,SepAware CTGAN,12079,9.93463921546936,outcome-conditional rejection sampling,1.6735210831221647,4.426268343713247,0.0,0.51791825
Vigitel,2,1,Standard TVAE,22079,1.7565717697143557,minority-conditional TVAE,3.939703610247708,1.367044833257243,0.0,0.5041169999999999
Vigitel,2,1,SepAware TVAE,22079,1.8174290657043457,minority-conditional TVAE,4.393285787987761,0.0832573114904666,0.0,0.503991625
Vigitel,2,2,Standard CTGAN,12116,9.52409815788269,outcome-conditional rejection sampling,1.987840926960965,5.611944949372343,0.0,0.49125875
Vigitel,2,2,SepAware CTGAN,12116,9.70627498626709,outcome-conditional rejection sampling,1.784540492912807,4.319215198289539,0.0,0.5086446250000001
Vigitel,2,2,Standard TVAE,22116,1.65504789352417,minority-conditional TVAE,3.889466496763411,1.3211528275809532,0.0,0.482905125
Vigitel,2,2,SepAware TVAE,22116,1.7155520915985107,minority-conditional TVAE,4.3249059429845245,0.078355410946511,0.0,0.4827225
Vigitel,2,3,Standard CTGAN,12153,9.49744200706482,outcome-conditional rejection sampling,1.9810047810245963,5.784232763347207,0.0,0.512051375
Vigitel,2,3,SepAware CTGAN,12153,9.680100917816162,outcome-conditional rejection sampling,1.5986831710802416,4.3936800379334615,0.0,0.5217860000000001
Vigitel,2,3,Standard TVAE,22153,1.8206920623779297,minority-conditional TVAE,3.8378622048830753,1.1798219532886165,0.0,0.50658725
Vigitel,2,3,SepAware TVAE,22153,2.0587310791015625,minority-conditional TVAE,3.9415248819965214,0.1526344870253245,0.0,0.5058865
Vigitel,2,4,Standard CTGAN,12190,8.965183019638062,outcome-conditional rejection sampling,1.9737836502046615,5.499996474922389,0.0,0.4985464999999999
Vigitel,2,4,SepAware CTGAN,12190,9.14202117919922,outcome-conditional rejection sampling,1.7721853349201224,4.203609741071695,0.0,0.518302375
Vigitel,2,4,Standard TVAE,22190,1.714385986328125,minority-conditional TVAE,4.00585868809841,1.5888885786819371,0.0,0.501491375
Vigitel,2,4,SepAware TVAE,22190,1.7749011516571045,minority-conditional TVAE,3.9839055861016583,0.2475224951287134,0.0,0.50114225
Vigitel smoking,0,0,Standard CTGAN,10042,11.583434104919434,outcome-conditional rejection sampling,3.7914974593488338,7.433173453350964,0.0,0.5056727499999999
Vigitel smoking,0,0,SepAware CTGAN,10042,11.67035698890686,outcome-conditional rejection sampling,3.5683499633952196,6.164405180302276,0.0,0.5133017500000001
Vigitel smoking,0,0,Standard TVAE,20042,1.376490831375122,minority-conditional TVAE,5.1869953340095085,1.3894010719865504,0.0,0.4994429999999999
Vigitel smoking,0,0,SepAware TVAE,20042,1.4622037410736084,minority-conditional TVAE,5.312271639863079,1.7951192817086712,0.0,0.5011725
Vigitel smoking,0,1,Standard CTGAN,10079,10.614273071289062,outcome-conditional rejection sampling,3.764608296132099,7.26667875198039,0.0,0.4930195
Vigitel smoking,0,1,SepAware CTGAN,10079,10.700894117355348,outcome-conditional rejection sampling,3.530649986578878,6.059064511515536,0.0,0.5032595
Vigitel smoking,0,1,Standard TVAE,20079,1.4090771675109863,minority-conditional TVAE,5.138802264398304,2.31750849303998,0.0,0.4974917499999999
Vigitel smoking,0,1,SepAware TVAE,20079,1.5021710395812988,minority-conditional TVAE,5.13096117439376,1.3990559408365688,0.0,0.4961899999999999
Vigitel smoking,0,2,Standard CTGAN,10116,10.396889925003052,outcome-conditional rejection sampling,3.8407777830975505,7.387814350154018,0.0,0.5042087500000001
Vigitel smoking,0,2,SepAware CTGAN,10116,10.48313808441162,outcome-conditional rejection sampling,3.5923792038763795,6.111640305064912,0.0,0.5076817499999999
Vigitel smoking,0,2,Standard TVAE,20116,1.3556067943572998,minority-conditional TVAE,5.064628244725205,2.6965630547593156,0.0,0.4890455
Vigitel smoking,0,2,SepAware TVAE,20116,1.442389726638794,minority-conditional TVAE,5.301269779586781,1.2008418745617204,0.0,0.48814925
Vigitel smoking,0,3,Standard CTGAN,10153,10.28611183166504,outcome-conditional rejection sampling,3.7179883716844566,7.257505578693662,0.0,0.50242675
Vigitel smoking,0,3,SepAware CTGAN,10153,10.372394800186155,outcome-conditional rejection sampling,3.596180501840222,5.970034065561803,0.0,0.5019625000000001
Vigitel smoking,0,3,Standard TVAE,20153,1.405001878738403,minority-conditional TVAE,5.492815281329804,1.606094138691205,0.0,0.5011475
Vigitel smoking,0,3,SepAware TVAE,20153,1.497096061706543,minority-conditional TVAE,5.677824672018168,0.5161390737043496,0.0,0.50161775
Vigitel smoking,0,4,Standard CTGAN,10190,10.739699840545654,outcome-conditional rejection sampling,3.9136652476564273,7.381693560632769,0.0,0.5137865
Vigitel smoking,0,4,SepAware CTGAN,10190,10.827844858169556,outcome-conditional rejection sampling,3.82781815806965,6.184512674466502,0.0,0.5182405
Vigitel smoking,0,4,Standard TVAE,20190,1.384575128555298,minority-conditional TVAE,5.343169919890488,1.998044864819979,0.0,0.51850525
Vigitel smoking,0,4,SepAware TVAE,20190,1.4707651138305664,minority-conditional TVAE,5.745586363143271,0.9395070549126836,0.0,0.5126775
Vigitel smoking,1,0,Standard CTGAN,11042,10.684067964553831,outcome-conditional rejection sampling,3.8458292586323584,7.351849524010639,0.0,0.49764725
Vigitel smoking,1,0,SepAware CTGAN,11042,10.76996612548828,outcome-conditional rejection sampling,3.709707914428404,6.2225257360975785,0.0,0.495861
Vigitel smoking,1,0,Standard TVAE,21042,1.413769006729126,minority-conditional TVAE,5.304906577529177,1.5678508394794344,0.0,0.49509725
Vigitel smoking,1,0,SepAware TVAE,21042,1.4997241497039795,minority-conditional TVAE,5.63643149073019,1.2096873325504378,0.0,0.4987534999999999
Vigitel smoking,1,1,Standard CTGAN,11079,10.864052772521973,outcome-conditional rejection sampling,3.81770795035065,7.119894223433885,0.0,0.4965575000000001
Vigitel smoking,1,1,SepAware CTGAN,11079,10.950840950012209,outcome-conditional rejection sampling,3.5449557826607583,5.843314026691242,0.0,0.50645675
Vigitel smoking,1,1,Standard TVAE,21079,1.434912919998169,minority-conditional TVAE,4.993265592068948,2.653454016483424,0.0,0.4924405
Vigitel smoking,1,1,SepAware TVAE,21079,1.521021842956543,minority-conditional TVAE,5.40816285227163,1.5699469178625045,0.0,0.49295175
Vigitel smoking,1,2,Standard CTGAN,11116,11.274504899978638,outcome-conditional rejection sampling,3.657662770215918,7.219438711396168,0.0,0.4852087499999999
Vigitel smoking,1,2,SepAware CTGAN,11116,11.368054151535034,outcome-conditional rejection sampling,3.5071926130122497,6.011888245149046,0.0,0.501308
Vigitel smoking,1,2,Standard TVAE,21116,1.4549341201782229,minority-conditional TVAE,5.208732282124146,2.2056426405394745,0.0,0.4908052499999999
Vigitel smoking,1,2,SepAware TVAE,21116,1.548288106918335,minority-conditional TVAE,5.414218944255497,1.1285860403209504,0.0,0.4896065
Vigitel smoking,1,3,Standard CTGAN,11153,12.18149185180664,outcome-conditional rejection sampling,3.875363224307175,7.465113768213256,0.0,0.5161865000000001
Vigitel smoking,1,3,SepAware CTGAN,11153,12.271598100662231,outcome-conditional rejection sampling,3.6803352573575943,6.313102380221599,0.0,0.5145365
Vigitel smoking,1,3,Standard TVAE,21153,1.4390039443969729,minority-conditional TVAE,5.237261892521478,1.9267480050880177,0.0,0.509743
Vigitel smoking,1,3,SepAware TVAE,21153,1.5272951126098633,minority-conditional TVAE,5.560922725096576,0.6251709298515578,0.0,0.50659675
Vigitel smoking,1,4,Standard CTGAN,11190,11.572654724121094,outcome-conditional rejection sampling,3.825186031508372,7.453674010848423,0.0,0.50196275
Vigitel smoking,1,4,SepAware CTGAN,11190,11.662912845611572,outcome-conditional rejection sampling,3.66142285689558,6.162644507815197,0.0,0.5276270000000001
Vigitel smoking,1,4,Standard TVAE,21190,1.4725689888000488,minority-conditional TVAE,5.343634096656052,1.9224872290433417,0.0,0.51425675
Vigitel smoking,1,4,SepAware TVAE,21190,1.5623979568481443,minority-conditional TVAE,5.57013673835502,1.533810909647919,0.0,0.5142450000000001
Vigitel smoking,2,0,Standard CTGAN,12042,14.000930070877075,outcome-conditional rejection sampling,3.7606760910078534,7.862152324472938,0.0,0.504634
Vigitel smoking,2,0,SepAware CTGAN,12042,14.099052906036375,outcome-conditional rejection sampling,3.526464314807327,6.367396040574555,0.0,0.50815575
Vigitel smoking,2,0,Standard TVAE,22042,1.832547903060913,minority-conditional TVAE,5.045119047001772,1.845777863117361,0.0,0.4970655
Vigitel smoking,2,0,SepAware TVAE,22042,1.9343018531799316,minority-conditional TVAE,5.298988030504446,1.424113563621202,0.0,0.4978259999999999
Vigitel smoking,2,1,Standard CTGAN,12079,12.500520944595335,outcome-conditional rejection sampling,3.852133665192732,7.212518800591381,0.0,0.50530725
Vigitel smoking,2,1,SepAware CTGAN,12079,12.610477924346924,outcome-conditional rejection sampling,3.5664058935102925,6.3471081845555615,0.0,0.52013425
Vigitel smoking,2,1,Standard TVAE,22079,2.128783941268921,minority-conditional TVAE,5.052872479804796,2.419073727917248,0.0,0.5099564999999999
Vigitel smoking,2,1,SepAware TVAE,22079,2.232455015182495,minority-conditional TVAE,5.302305341689295,1.6308964139532858,0.0,0.5098035
Vigitel smoking,2,2,Standard CTGAN,12116,14.495201110839844,outcome-conditional rejection sampling,3.893900378648072,7.249389803920217,0.0,0.4947804999999999
Vigitel smoking,2,2,SepAware CTGAN,12116,14.604903936386108,outcome-conditional rejection sampling,3.747354995751096,6.016703278466227,0.0,0.50671025
Vigitel smoking,2,2,Standard TVAE,22116,1.7482953071594238,minority-conditional TVAE,5.400872348152048,2.3473437404480477,0.0,0.4958699999999999
Vigitel smoking,2,2,SepAware TVAE,22116,1.856840133666992,minority-conditional TVAE,5.6661605761724925,1.6354273002310624,0.0,0.498075
Vigitel smoking,2,3,Standard CTGAN,12153,16.985440969467163,outcome-conditional rejection sampling,3.834885321450947,7.386423018020589,0.0,0.48675875
Vigitel smoking,2,3,SepAware CTGAN,12153,17.10974097251892,outcome-conditional rejection sampling,3.654341285157652,6.149477020613748,0.0,0.4914145
Vigitel smoking,2,3,Standard TVAE,22153,2.238307237625122,minority-conditional TVAE,5.203860476990485,2.3031023817355423,0.0,0.4938987499999999
Vigitel smoking,2,3,SepAware TVAE,22153,2.358333110809326,minority-conditional TVAE,5.279988973035464,1.583215004466803,0.0,0.49458275
Vigitel smoking,2,4,Standard CTGAN,12190,21.272194862365723,outcome-conditional rejection sampling,3.717163505009403,7.314391195587421,0.0,0.505326
Vigitel smoking,2,4,SepAware CTGAN,12190,21.460422039031982,outcome-conditional rejection sampling,3.579314683586584,6.063887828514456,0.0,0.51714275
Vigitel smoking,2,4,Standard TVAE,22190,3.3429548740386963,minority-conditional TVAE,5.088395442050434,2.1317228696607677,0.0,0.50235025
Vigitel smoking,2,4,SepAware TVAE,22190,3.4825899600982666,minority-conditional TVAE,5.344658121796259,1.3070308395265904,0.0,0.50155025
Kidney mortality,0,0,Standard CTGAN,10042,15.001800060272217,outcome-conditional rejection sampling,1.6762256266504652,7.1803734353051265,0.0,0.475399375
Kidney mortality,0,0,SepAware CTGAN,10042,15.245410919189451,outcome-conditional rejection sampling,1.6460737388500355,4.2815672183729285,0.0,0.4778668749999999
Kidney mortality,0,0,Standard TVAE,20042,2.666581869125366,minority-conditional TVAE,3.046324308432772,2.167749388334544,0.0,0.47977775
Kidney mortality,0,0,SepAware TVAE,20042,2.8974368572235107,minority-conditional TVAE,3.0455939554923748,1.9232826355826105,0.0,0.4794995
Kidney mortality,0,1,Standard CTGAN,10079,12.946012020111084,outcome-conditional rejection sampling,2.010641530796,8.084985112913042,0.0,0.5179482499999999
Kidney mortality,0,1,SepAware CTGAN,10079,13.185444116592407,outcome-conditional rejection sampling,1.9541436407129629,4.156482389685189,0.0,0.5114019999999999
Kidney mortality,0,1,Standard TVAE,20079,2.782442092895508,minority-conditional TVAE,4.112881910271906,1.6967539706262709,0.0,0.519417875
Kidney mortality,0,1,SepAware TVAE,20079,3.0307300090789795,minority-conditional TVAE,4.107942839643663,0.8335531367368726,0.0,0.518933875
Kidney mortality,0,2,Standard CTGAN,10116,11.054244041442873,outcome-conditional rejection sampling,1.497279166745772,6.41523246056116,0.0,0.500527625
Kidney mortality,0,2,SepAware CTGAN,10116,11.274796962738035,outcome-conditional rejection sampling,1.2844948214970353,3.946896476330071,0.0,0.49782275
Kidney mortality,0,2,Standard TVAE,20116,2.7349531650543213,minority-conditional TVAE,3.034124550215898,2.0751232461711133,0.0,0.501985625
Kidney mortality,0,2,SepAware TVAE,20116,2.983854055404663,minority-conditional TVAE,2.8764058646215553,1.897362714307263,0.0,0.495562875
